strategy,kind,CAGR_%,ann_vol_%,Sharpe,max_drawdown_%,beta_vs_SPY,Jensen_alpha_%,ann_turnover_pa_%,cost_drag_pa_%
LS D1-D10 EW,long_short,2.311882354862571,9.580990233956198,0.28694391011255604,-22.120265421882234,-0.1101046008441066,4.356415718558901,735.014715035082,1.470029430070164
LS D1-D10 CW,long_short,1.6930592254863486,11.777975806772185,0.20171263182652394,-28.886438431450646,0.03351444130580698,1.8865525270567216,832.9819841920258,1.665963968384052
LS Q1-Q5 EW,long_short,1.8799375242940508,6.4481146421235325,0.321192055022291,-14.381220200741662,-0.0794663140827007,3.2310616833884374,648.9029467465915,1.297805893493183
LS Q1-Q5 CW,long_short,2.4491909538076895,8.683188630372998,0.32170880441527056,-18.00853409222488,0.006972876670263603,2.6916743883072805,766.1914511235858,1.5323829022471718
