strategy,kind,CAGR_%,ann_vol_%,Sharpe,max_drawdown_%,beta_vs_SPY,Jensen_alpha_%,ann_turnover_pa_%,cost_drag_pa_%
LS Q1-Q5 EW (full),long_short,11.922165973084997,17.622915934053665,0.7307974798190722,-42.05512057304483,-0.2157520820893135,16.060236980006497,469.513431634581,0.9390268632691618
