strategy,kind,CAGR_%,ann_vol_%,Sharpe,max_drawdown_%,beta_vs_SPY,Jensen_alpha_%,ann_turnover_pa_%,cost_drag_pa_%
Top decile EW,long_only,14.638385454443558,17.039740690712886,0.8912890219502099,-28.061357294306475,1.087116544383895,-0.6814254537510379,359.82408816875056,0.7196481763375013
Top decile CW,long_only,17.020482509927824,17.305589264501336,0.9999228316225887,-22.266737965711826,1.1153794486043431,1.0229378435057537,390.4165943949026,0.7808331887898051
Top quintile EW,long_only,14.24877015222159,16.471615720093457,0.8955234014890462,-26.63512515081925,1.0688857387953596,-0.851924864620472,317.5729595463526,0.6351459190927052
Top quintile CW,long_only,16.90689417688911,16.093041753161035,1.0565000944356677,-23.50109396715481,1.0516194706481212,1.6516955369608222,359.8013158573612,0.7196026317147225
